"Date","Open","High","Low","Close","AdjClose","Volume"
"2022-02-14","15991.6748046875","16134.8837890625","15275.6298828125","15275.6298828125","14595.2861328125","59718860"
"2022-02-15","15347.234375","15705.2568359375","15251.76171875","15609.7841796875","14914.5576171875","43448656"
"2022-02-16","15729.125","15776.861328125","15394.970703125","15585.916015625","14891.751953125","20535952"
"2022-02-17","15585.916015625","15848.4658203125","15562.0478515625","15848.4658203125","15142.609375","19628231"
"2022-02-18","15705.2568359375","15776.861328125","15538.1796875","15585.916015625","14891.751953125","32644520"
"2022-02-21","15562.0478515625","15705.2568359375","15204.025390625","15585.916015625","14891.751953125","39421327"
"2022-02-22","15514.3115234375","16421.302734375","15323.3662109375","16421.302734375","15689.9326171875","80169735"
"2022-02-23","16516.775390625","16659.984375","16301.9609375","16397.43359375","15667.126953125","36520182"
"2022-02-24","16230.3564453125","16612.248046875","15848.4658203125","16230.3564453125","15507.4912109375","63292237"
"2022-02-25","16445.169921875","16659.984375","16278.0927734375","16278.0927734375","15553.1005859375","35319210"
"2022-02-28","16254.224609375","16612.248046875","16230.3564453125","16421.302734375","15689.9326171875","27504411"
"2022-03-01","16516.775390625","16659.984375","16158.751953125","16230.3564453125","15507.4912109375","36512851"
"2022-03-02","16134.8837890625","16134.8837890625","15466.5751953125","15514.3115234375","14823.337890625","109446172"
"2022-03-03","15705.2568359375","15896.2021484375","15084.6845703125","15800.7294921875","15096.9990234375","63836267"
"2022-03-04","15752.9931640625","15896.2021484375","15562.0478515625","15705.2568359375","15005.7783203125","36022448"
"2022-03-07","15371.1025390625","15585.916015625","15275.6298828125","15371.1025390625","14686.505859375","42142524"
"2022-03-08","15180.1572265625","15275.6298828125","14798.2666015625","14798.2666015625","14139.1826171875","59223849"
"2022-03-09","14798.2666015625","14941.4755859375","14440.2431640625","14678.92578125","14025.1572265625","50642337"
"2022-03-10","14941.4755859375","15156.2890625","14798.2666015625","14822.134765625","14161.98828125","25858285"
"2022-03-11","14822.134765625","15132.4208984375","14822.134765625","15013.080078125","14344.4296875","23629585"
"2022-03-14","15036.9482421875","15275.6298828125","14893.7392578125","15108.552734375","14435.650390625","37373830"
"2022-03-15","15227.8935546875","15227.8935546875","14965.34375","15084.6845703125","14412.8447265625","18259462"
"2022-03-16","15347.234375","15466.5751953125","15227.8935546875","15323.3662109375","14640.8955078125","23517302"
"2022-03-17","15490.443359375","15633.65234375","15371.1025390625","15394.970703125","14709.3115234375","23471634"
"2022-03-18","15514.3115234375","15538.1796875","15275.6298828125","15323.3662109375","14640.8955078125","29692262"
"2022-03-21","15418.8388671875","15418.8388671875","15180.1572265625","15371.1025390625","14686.505859375","24913722"
"2022-03-22","15371.1025390625","15609.7841796875","15371.1025390625","15490.443359375","14800.53125","24074948"
"2022-03-23","15514.3115234375","15609.7841796875","15347.234375","15347.234375","14663.701171875","23398104"
"2022-03-24","15299.498046875","15442.70703125","15275.6298828125","15299.498046875","14618.0908203125","21042667"
"2022-03-25","15299.498046875","15371.1025390625","15180.1572265625","15180.1572265625","14504.0654296875","19662020"
"2022-03-28","15180.1572265625","15251.76171875","14846.0029296875","15036.9482421875","14367.234375","33395309"
"2022-03-29","15108.552734375","15275.6298828125","15036.9482421875","15275.6298828125","14595.2861328125","18592151"
"2022-03-30","15227.8935546875","15943.9384765625","15180.1572265625","15585.916015625","14891.751953125","67674643"
"2022-03-31","15585.916015625","15800.7294921875","15585.916015625","15729.125","15028.5830078125","40229935"
"2022-04-01","15752.9931640625","15991.6748046875","15657.5205078125","15896.2021484375","15188.21875","34065449"
"2022-04-04","16111.015625","16111.015625","15752.9931640625","15752.9931640625","15051.3876953125","25584071"
"2022-04-05","15729.125","15848.4658203125","15585.916015625","15585.916015625","14891.751953125","20925565"
"2022-04-06","15585.916015625","15991.6748046875","15514.3115234375","15920.0703125","15211.0234375","35293444"
"2022-04-07","16015.54296875","16421.302734375","15991.6748046875","16087.1474609375","15370.66015625","50497583"
"2022-04-08","16111.015625","16230.3564453125","15800.7294921875","15848.4658203125","15142.609375","23941926"
"2022-04-11",,,,,,
"2022-04-12","15848.4658203125","15872.333984375","15371.1025390625","15394.970703125","14709.3115234375","33154298"
"2022-04-13","15394.970703125","15657.5205078125","15371.1025390625","15562.0478515625","14868.947265625","28827093"
"2022-04-14","15609.7841796875","15705.2568359375","15418.8388671875","15418.8388671875","14732.1171875","16563061"
"2022-04-15","15418.8388671875","15442.70703125","14941.4755859375","14989.2119140625","14321.625","36511594"
"2022-04-18","14941.4755859375","14941.4755859375","14392.5068359375","14464.1123046875","13819.9111328125","39151511"
"2022-04-19","14559.5849609375","14726.662109375","13986.748046875","13986.748046875","13363.8076171875","27549240"
"2022-04-20","14034.484375","14344.7705078125","13915.1435546875","14082.220703125","13455.0283203125","27311265"
"2022-04-21","14082.220703125","14583.453125","13891.275390625","14320.90234375","13683.080078125","26405038"
"2022-04-22","14464.1123046875","14702.7939453125","14225.4296875","14320.90234375","13683.080078125","23993249"
"2022-04-25","14416.375","14559.5849609375","13318.439453125","13413.912109375","12816.484375","39741061"
"2022-04-26","13366.17578125","14058.3525390625","12888.8125","14010.6162109375","13386.61328125","30964248"
"2022-04-27","13962.8798828125","14201.5615234375","13771.9345703125","14177.693359375","13546.2490234375","15442124"
"2022-04-28","14225.4296875","14273.166015625","14034.484375","14058.3525390625","13432.2236328125","14104766"
"2022-04-29","14010.6162109375","14273.166015625","13986.748046875","14225.4296875","13591.859375","17883229"
"2022-05-02",,,,,,
"2022-05-03",,,,,,
"2022-05-04","14225.4296875","14249.2978515625","13795.802734375","13795.802734375","13181.3671875","16496445"
"2022-05-05","13986.748046875","13986.748046875","13485.5166015625","13843.5390625","13226.9765625","14526457"
"2022-05-06","13604.857421875","13748.06640625","13366.17578125","13366.17578125","12770.875","18543313"
"2022-05-09","13175.23046875","13270.703125","12483.0537109375","12506.921875","11949.890625","37597558"
"2022-05-10","12315.9765625","12912.6806640625","11981.822265625","12912.6806640625","12337.578125","22921109"
"2022-05-11","12912.6806640625","13127.494140625","12745.603515625","13127.494140625","12542.8232421875","14002538"
"2022-05-12","12888.8125","13032.021484375","12244.3720703125","12244.3720703125","11699.0341796875","29800774"
"2022-05-13","12411.44921875","12506.921875","11504.458984375","11504.458984375","10992.07421875","43891296"
"2022-05-16","12029.55859375","12101.1630859375","11695.404296875","11743.140625","11220.1259765625","15776448"
"2022-05-17","11767.0087890625","12554.658203125","11719.2724609375","12554.658203125","11995.5","25677290"
"2022-05-18","12793.33984375","13127.494140625","12602.39453125","12721.7353515625","12155.1357421875","18405264"
"2022-05-19","12506.921875","12912.6806640625","12411.44921875","12769.4716796875","12200.7470703125","13229542"
"2022-05-20","12793.33984375","13008.1533203125","12697.8671875","12888.8125","12314.771484375","12151747"
"2022-05-23","12888.8125","12936.548828125","12459.185546875","12554.658203125","11995.5","20571328"
"2022-05-24","12650.130859375","12817.2080078125","12483.0537109375","12817.2080078125","12246.3564453125","16395750"
"2022-05-25","12888.8125","13485.5166015625","12888.8125","13390.0439453125","12793.6796875","23270111"
"2022-05-26","13509.384765625","13509.384765625","13199.0986328125","13199.0986328125","12611.2392578125","16111060"
"2022-05-27","13222.966796875","13437.7802734375","13151.3623046875","13366.17578125","12770.875","17833372"
"2022-05-30","13485.5166015625","13485.5166015625","13318.439453125","13413.912109375","12816.484375","17426764"
"2022-05-31","13366.17578125","13366.17578125","13127.494140625","13246.8349609375","12656.8486328125","11192520"
"2022-06-01","13175.23046875","13366.17578125","13151.3623046875","13175.23046875","12588.4345703125","9553307"
"2022-06-02","13151.3623046875","13294.5712890625","12984.28515625","12984.28515625","12405.9921875","14659690"
"2022-06-03","13008.1533203125","13079.7578125","12721.7353515625","13079.7578125","12497.212890625","10829064"
"2022-06-06","13079.7578125","13151.3623046875","12841.076171875","13008.1533203125","12428.7978515625","14542169"
"2022-06-07","13032.021484375","13032.021484375","12602.39453125","12864.9443359375","12291.966796875","13070125"
"2022-06-08","12984.28515625","13413.912109375","12864.9443359375","13342.3076171875","12748.0693359375","25412712"
"2022-06-09","13437.7802734375","13437.7802734375","13127.494140625","13270.703125","12679.654296875","11605832"
"2022-06-10","13127.494140625","13366.17578125","13103.6259765625","13127.494140625","12542.8232421875","13228704"
"2022-06-13","12793.33984375","12793.33984375","12220.50390625","12244.3720703125","11699.0341796875","38220984"
"2022-06-14","11934.0859375","12363.712890625","11934.0859375","12172.767578125","11630.6181640625","18738133"
"2022-06-15","12053.4267578125","12172.767578125","11552.1953125","11886.349609375","11356.95703125","38367831"
"2022-06-16","11934.0859375","12125.03125","11886.349609375","11886.349609375","11356.95703125","16658796"
"2022-06-17","11289.6455078125","11504.458984375","11074.8310546875","11122.5673828125","10627.1923828125","64904007"
"2022-06-20","11122.5673828125","11289.6455078125","10430.390625","10740.6767578125","10262.3095703125","20526917"
"2022-06-21","10740.6767578125","10931.6220703125","10525.86328125","10716.80859375","10239.5048828125","33937244"
"2022-06-22","10812.28125","11408.986328125","10812.28125","11194.171875","10695.607421875","24829928"
"2022-06-23","11098.69921875","11480.5908203125","11098.69921875","11480.5908203125","10969.26953125","12148605"
"2022-06-24","11552.1953125","11552.1953125","11313.513671875","11313.513671875","10809.6337890625","8070998"
"2022-06-27","11361.25","11552.1953125","11265.77734375","11504.458984375","10992.07421875","14981247"
"2022-06-28","11313.513671875","12029.55859375","11289.6455078125","11790.876953125","11265.736328125","31011173"
"2022-06-29","11719.2724609375","11981.822265625","11623.7998046875","11790.876953125","11265.736328125","20863768"
"2022-06-30","11814.7451171875","11886.349609375","11552.1953125","11552.1953125","11037.685546875","18334248"
"2022-07-01","11337.3818359375","11647.66796875","11194.171875","11552.1953125","11037.685546875","17265461"
"2022-07-04","11623.7998046875","11767.0087890625","11504.458984375","11743.140625","11220.1259765625","13994159"
"2022-07-05","11767.0087890625","12315.9765625","11695.404296875","12148.8994140625","11607.8134765625","49747212"
"2022-07-06","11934.0859375","12196.6357421875","11862.4814453125","11886.349609375","11356.95703125","27694413"
"2022-07-07","11886.349609375","12101.1630859375","11695.404296875","11981.822265625","11448.177734375","13768545"
"2022-07-08","12077.294921875","12077.294921875","11910.2177734375","11957.9541015625","11425.3720703125","12552909"
"2022-07-11","11886.349609375","11957.9541015625","11599.931640625","11647.66796875","11128.9052734375","22720005"
"2022-07-12","11695.404296875","12029.55859375","11623.7998046875","11957.9541015625","11425.3720703125","13021105"
"2022-07-13","12077.294921875","12292.1083984375","11981.822265625","12077.294921875","11539.3984375","22381898"
"2022-07-14","12005.6904296875","12196.6357421875","12005.6904296875","12172.767578125","11630.6181640625","18114499"
"2022-07-15","12172.767578125","12268.240234375","12125.03125","12148.8994140625","11607.8134765625","38346254"
"2022-07-18","12172.767578125","12268.240234375","12125.03125","12125.03125","11585.0078125","14966793"
"2022-07-19","12101.1630859375","12125.03125","11934.0859375","12029.55859375","11493.787109375","10787377"
"2022-07-20","12172.767578125","12244.3720703125","12125.03125","12196.6357421875","11653.4228515625","15254205"
"2022-07-21","12172.767578125","12292.1083984375","12172.767578125","12220.50390625","11676.2294921875","13995416"
"2022-07-22","12220.50390625","12363.712890625","12196.6357421875","12196.6357421875","11653.4228515625","16235218"
"2022-07-25","12148.8994140625","12196.6357421875","12029.55859375","12053.4267578125","11516.5927734375","7907601"
"2022-07-26","12053.4267578125","12148.8994140625","11981.822265625","12005.6904296875","11470.982421875","7810191"
"2022-07-27","11934.0859375","11981.822265625","11814.7451171875","11886.349609375","11356.95703125","13629237"
"2022-07-28","12053.4267578125","12292.1083984375","11981.822265625","12196.6357421875","11653.4228515625","19845466"
"2022-07-29","12268.240234375","12292.1083984375","12172.767578125","12244.3720703125","11699.0341796875","21783193"
"2022-08-01","12268.240234375","12650.130859375","12244.3720703125","12650.130859375","12086.720703125","25694887"
"2022-08-02","12626.2626953125","12817.2080078125","12554.658203125","12745.603515625","12177.94140625","22857846"
"2022-08-03","12697.8671875","12841.076171875","12506.921875","12841.076171875","12269.162109375","22061388"
"2022-08-04","12864.9443359375","12984.28515625","12793.33984375","12864.9443359375","12291.966796875","27050249"
"2022-08-05","12841.076171875","12864.9443359375","12673.9990234375","12864.9443359375","12291.966796875","15694541"
"2022-08-08","12888.8125","12984.28515625","12793.33984375","12936.548828125","12360.3828125","21045809"
"2022-08-09","13079.7578125","13175.23046875","12984.28515625","13055.8896484375","12474.408203125","24051486"
"2022-08-10","13079.7578125","13103.6259765625","12936.548828125","12984.28515625","12405.9921875","13588597"
"2022-08-11","13103.6259765625","13127.494140625","12769.4716796875","12793.33984375","12223.5517578125","25762760"
"2022-08-12","12793.33984375","12936.548828125","12745.603515625","12912.6806640625","12337.578125","14946683"
"2022-08-15","13032.021484375","13175.23046875","13008.1533203125","13055.8896484375","12474.408203125","18287323"
"2022-08-16","13032.021484375","13079.7578125","12960.4169921875","13008.1533203125","12428.7978515625","16209662"
"2022-08-17","13032.021484375","13294.5712890625","13032.021484375","13246.8349609375","12656.8486328125","33108108"
"2022-08-18","13222.966796875","13294.5712890625","13151.3623046875","13199.0986328125","12611.2392578125","20352445"
"2022-08-19","13222.966796875","13222.966796875","13127.494140625","13175.23046875","12588.4345703125","19220785"
"2022-08-22","13347.0810546875","13433.0068359375","13175.23046875","13232.5146484375","12643.1669921875","19098480"
"2022-08-23","13060.6630859375","13318.439453125","13060.6630859375","13289.7978515625","12697.8984375","11748385"
"2022-08-24","13318.439453125","13404.365234375","13261.15625","13347.0810546875","12752.630859375","12770842"
"2022-08-25","13404.365234375","13547.57421875","13318.439453125","13547.57421875","12944.193359375","20427657"
"2022-08-26","13604.857421875","13690.783203125","13518.9326171875","13518.9326171875","12916.828125","25963969"
"2022-08-29","13203.8720703125","13461.6484375","13117.947265625","13404.365234375","12807.36328125","23393426"
"2022-08-30","13490.2900390625","13690.783203125","13433.0068359375","13547.57421875","12944.193359375","27030941"
"2022-08-31","13547.57421875","13719.4248046875","13490.2900390625","13604.857421875","12998.9267578125","12565722"
"2022-09-01",,,,,,
"2022-09-02",,,,,,
"2022-09-05","13576.2158203125","13690.783203125","13490.2900390625","13518.9326171875","12916.828125","11731626"
"2022-09-06","13518.9326171875","13690.783203125","13490.2900390625","13547.57421875","12944.193359375","12026650"
"2022-09-07","13576.2158203125","13633.4990234375","13175.23046875","13175.23046875","12588.4345703125","39851886"
"2022-09-08","13232.5146484375","13318.439453125","13032.021484375","13060.6630859375","12478.96875","13967170"
"2022-09-09","13146.5888671875","13146.5888671875","12745.603515625","13003.3798828125","12424.236328125","15099431"
"2022-09-12","13175.23046875","13175.23046875","12946.095703125","12946.095703125","12369.50390625","5677190"
"2022-09-13","12974.73828125","13032.021484375","12888.8125","12917.4541015625","12342.138671875","9129489"
"2022-09-14","12631.0361328125","12860.1708984375","12602.39453125","12831.529296875","12260.0400390625","12454974"
"2022-09-15","12860.1708984375","12917.4541015625","12631.0361328125","12688.3203125","12123.2099609375","9695268"
"2022-09-16","12745.603515625","12802.88671875","12459.185546875","12487.8271484375","11931.646484375","13015415"
"2022-09-19","12430.5439453125","12487.8271484375","12029.55859375","12029.55859375","11493.787109375","16523049"
"2022-09-20","12230.05078125","12230.05078125","12000.9169921875","12230.05078125","11685.3505859375","19630570"
"2022-09-21","12144.1259765625","12144.1259765625","12000.9169921875","12144.1259765625","11603.251953125","9292011"
"2022-09-22","12029.55859375","12172.767578125","11943.6328125","12172.767578125","11630.6181640625","18286206"
"2022-09-23","12144.1259765625","12230.05078125","12029.55859375","12029.55859375","11493.787109375","10332449"
"2022-09-26","11800.423828125","11972.2744140625","11399.4384765625","11514.005859375","11001.197265625","21239582"
"2022-09-27","11657.21484375","11657.21484375","11456.72265625","11571.2890625","11055.9287109375","8078575"
"2022-09-28","11456.72265625","11599.931640625","11428.080078125","11428.080078125","10919.09765625","6225166"
"2022-09-29","11571.2890625","11599.931640625","11342.1552734375","11342.1552734375","10837.0","8365568"
"2022-09-30","11284.87109375","11456.72265625","11055.7373046875","11456.72265625","10946.46484375","16282667"
"2022-10-03","11399.4384765625","11399.4384765625","10654.751953125","10712.03515625","10234.9443359375","21787382"
"2022-10-04","10998.453125","10998.453125","10597.4677734375","10769.3193359375","10289.6767578125","33633178"
"2022-10-05","10941.169921875","11141.662109375","10912.5283203125","10998.453125","10508.60546875","10490088"
"2022-10-06","10969.8115234375","10969.8115234375","10339.69140625","10368.333984375","9906.5498046875","18613351"
"2022-10-07","10053.2734375","10196.482421875","9652.2880859375","9709.572265625","9277.1279296875","87133647"
"2022-10-10","9709.572265625","9967.3486328125","9480.4375","9881.4228515625","9441.3251953125","29500933"
"2022-10-11","9910.064453125","9910.064453125","9194.01953125","9194.01953125","8784.5380859375","42643102"
"2022-10-12","9251.302734375","9824.1396484375","9251.302734375","9824.1396484375","9386.5927734375","30045433"
"2022-10-13","9824.1396484375","10053.2734375","9738.2138671875","9967.3486328125","9523.423828125","28923106"
"2022-10-14","10253.7666015625","10482.900390625","10081.916015625","10196.482421875","9742.3525390625","30021850"
"2022-10-17","10139.19921875","10196.482421875","9795.4970703125","10024.6318359375","9578.15625","18597744"
"2022-10-18","10282.408203125","10425.6171875","9995.990234375","10053.2734375","9605.5224609375","22623049"
"2022-10-19","10139.19921875","10196.482421875","9881.4228515625","10024.6318359375","9578.15625","9758287"
"2022-10-20","9995.990234375","10024.6318359375","9824.1396484375","9824.1396484375","9386.5927734375","13465281"
"2022-10-21","9881.4228515625","9881.4228515625","9222.6611328125","9222.6611328125","8811.9033203125","38765712"
"2022-10-24","9337.228515625","9423.154296875","8850.318359375","8936.2431640625","8538.2421875","35479431"
"2022-10-25","9022.1689453125","9537.7216796875","8878.9599609375","9394.5126953125","8976.1005859375","29739919"
"2022-10-26","9394.5126953125","9623.646484375","9308.5869140625","9394.5126953125","8976.1005859375","12734706"
"2022-10-27","9451.7958984375","10024.6318359375","9451.7958984375","10024.6318359375","9578.15625","33769099"
"2022-10-28","10196.482421875","10396.9755859375","9967.3486328125","10110.5576171875","9660.2548828125","35125753"
"2022-10-31","10139.19921875","10253.7666015625","9738.2138671875","10139.19921875","9687.62109375","28538458"
"2022-11-01","10311.0498046875","10540.1845703125","10225.125","10311.0498046875","9851.8173828125","36726385"
"2022-11-02","10311.0498046875","10425.6171875","10196.482421875","10253.7666015625","9797.0849609375","18317280"
"2022-11-03","10110.5576171875","10311.0498046875","10081.916015625","10110.5576171875","9660.2548828125","18818296"
"2022-11-04","9938.7060546875","10253.7666015625","9451.7958984375","10253.7666015625","9797.0849609375","48705902"
"2022-11-07","10081.916015625","10167.8408203125","9709.572265625","9709.572265625","9277.1279296875","37141163"
"2022-11-08","9595.0048828125","9995.990234375","9509.0791015625","9852.78125","9413.958984375","27640191"
"2022-11-09","9910.064453125","10053.2734375","9680.9306640625","9709.572265625","9277.1279296875","16808750"
"2022-11-10","9652.2880859375","9680.9306640625","9050.810546875","9050.810546875","8647.70703125","35151589"
"2022-11-11","9308.5869140625","9566.36328125","9136.736328125","9165.3779296875","8757.1708984375","27813539"
"2022-11-14","9136.736328125","9136.736328125","8649.8251953125","8707.109375","8319.3134765625","24100086"
"2022-11-15","8592.5419921875","8707.109375","8105.630859375","8105.630859375","7744.62353515625","47098513"
"2022-11-16","7704.6455078125","8649.8251953125","7561.4365234375","8649.8251953125","8264.5810546875","46294217"
"2022-11-17","8793.0341796875","9108.09375","8649.8251953125","8993.52734375","8592.974609375","27394745"
"2022-11-18","8878.9599609375","9279.9453125","8592.5419921875","8993.52734375","8592.974609375","24633746"
"2022-11-21","9108.09375","9222.6611328125","8936.2431640625","8993.52734375","8592.974609375","24620478"
"2022-11-22","8993.52734375","9423.154296875","8936.2431640625","9050.810546875","8647.70703125","36090950"
"2022-11-23","9050.810546875","9222.6611328125","8993.52734375","8993.52734375","8592.974609375","13671624"
"2022-11-24","8964.884765625","9079.4521484375","8821.67578125","8993.52734375","8592.974609375","16395962"
"2022-11-25","9050.810546875","9279.9453125","9022.1689453125","9279.9453125","8866.6357421875","17867762"
"2022-11-28","9423.154296875","9852.78125","9394.5126953125","9852.78125","9413.958984375","27066729"
"2022-11-29","9852.78125","9995.990234375","9623.646484375","9852.78125","9413.958984375","29013534"
"2022-11-30","9910.064453125","10053.2734375","9709.572265625","9967.3486328125","9523.423828125","24036542"
"2022-12-01","10139.19921875","10540.1845703125","9995.990234375","10196.482421875","9742.3525390625","48497465"
"2022-12-02","10196.482421875","10769.3193359375","10053.2734375","10769.3193359375","10289.6767578125","28505708"
"2022-12-05","10883.8857421875","11055.7373046875","10740.6767578125","10883.8857421875","10399.140625","34795990"
"2022-12-06","10883.8857421875","10912.5283203125","10139.19921875","10139.19921875","9687.62109375","38648575"
"2022-12-07","10110.5576171875","10253.7666015625","9881.4228515625","9910.064453125","9468.69140625","22065648"
"2022-12-08","10139.19921875","10597.4677734375","10053.2734375","10368.333984375","9906.5498046875","24871859"
"2022-12-09","10425.6171875","10482.900390625","10167.8408203125","10425.6171875","9961.283203125","17610795"
"2022-12-12","10425.6171875","10540.1845703125","10110.5576171875","10139.19921875","9687.62109375","26902633"
"2022-12-13","10167.8408203125","10311.0498046875","10024.6318359375","10311.0498046875","9851.8173828125","14843162"
"2022-12-14","10511.54296875","10540.1845703125","10311.0498046875","10396.9755859375","9933.916015625","28332361"
"2022-12-15","10311.0498046875","10998.453125","10311.0498046875","10855.244140625","10371.7744140625","42408463"
"2022-12-16","10712.03515625","10941.169921875","10712.03515625","10769.3193359375","10289.6767578125","20714126"
"2022-12-19","10769.3193359375","11027.0947265625","10511.54296875","10511.54296875","10043.380859375","25423152"
"2022-12-20","10482.900390625","10568.826171875","9967.3486328125","10081.916015625","9632.888671875","32038657"
"2022-12-21","10225.125","10253.7666015625","9795.4970703125","10139.19921875","9687.62109375","17635759"
"2022-12-22","10253.7666015625","10482.900390625","10139.19921875","10311.0498046875","9851.8173828125","14494197"
"2022-12-23","10282.408203125","10282.408203125","10081.916015625","10167.8408203125","9714.9873046875","9659131"
"2022-12-26","10139.19921875","10167.8408203125","9623.646484375","9623.646484375","9195.0302734375","23071171"
"2022-12-27","9652.2880859375","9910.064453125","9595.0048828125","9881.4228515625","9441.3251953125","11707362"
"2022-12-28","9910.064453125","10081.916015625","9766.85546875","9995.990234375","9550.7900390625","8790297"
"2022-12-29","9910.064453125","10081.916015625","9910.064453125","9967.3486328125","9523.423828125","7825448"
"2022-12-30","10053.2734375","10053.2734375","9795.4970703125","9795.4970703125","9359.2265625","7295105"
"2023-01-02",,,,,,
"2023-01-03","9852.78125","10311.0498046875","9852.78125","10311.0498046875","9851.8173828125","14982644"
"2023-01-04","10368.333984375","10454.2587890625","10282.408203125","10282.408203125","9824.4521484375","13581894"
"2023-01-05","10311.0498046875","10454.2587890625","10196.482421875","10425.6171875","9961.283203125","13523763"
"2023-01-06","10339.69140625","10740.6767578125","10311.0498046875","10454.2587890625","9988.6484375","19578897"
"2023-01-09","10597.4677734375","10597.4677734375","10425.6171875","10454.2587890625","9988.6484375","10388485"
"2023-01-10","10425.6171875","10511.54296875","10368.333984375","10425.6171875","9961.283203125","11173526"
"2023-01-11","10454.2587890625","10568.826171875","10425.6171875","10454.2587890625","9988.6484375","11288394"
"2023-01-12","10482.900390625","10540.1845703125","10396.9755859375","10454.2587890625","9988.6484375","13948317"
"2023-01-13","10540.1845703125","10626.1103515625","10454.2587890625","10454.2587890625","9988.6484375","13964726"
"2023-01-16","10482.900390625","10626.1103515625","10425.6171875","10597.4677734375","10125.4794921875","13762224"
"2023-01-17","10712.03515625","11113.0205078125","10654.751953125","11113.0205078125","10618.0703125","33258378"
"2023-01-18","11170.3037109375","11198.9462890625","10998.453125","11198.9462890625","10700.1689453125","17544459"
"2023-01-19","11170.3037109375","11313.513671875","11113.0205078125","11227.587890625","10727.5341796875","19496326"
"2023-01-20",,,,,,
"2023-01-23",,,,,,
"2023-01-24",,,,,,
"2023-01-25",,,,,,
"2023-01-26",,,,,,
"2023-01-27","11399.4384765625","11514.005859375","11256.2294921875","11284.87109375","10782.2666015625","17063170"
"2023-01-30","11342.1552734375","11342.1552734375","11027.0947265625","11027.0947265625","10535.9716796875","22463143"
"2023-01-31","10998.453125","11198.9462890625","10740.6767578125","11198.9462890625","10700.1689453125","26350468"
"2023-02-01","11284.87109375","11428.080078125","10826.6025390625","10826.6025390625","10344.4091796875","27688023"
"2023-02-02","10941.169921875","10941.169921875","10626.1103515625","10855.244140625","10371.7744140625","21599335"
"2023-02-03","10855.244140625","10941.169921875","10654.751953125","10654.751953125","10180.2119140625","21309410"
"2023-02-06","10654.751953125","10826.6025390625","10597.4677734375","10712.03515625","10234.9443359375","12493625"
"2023-02-07","10797.9609375","10797.9609375","10511.54296875","10511.54296875","10043.380859375","17926190"
"2023-02-08","10597.4677734375","10712.03515625","10454.2587890625","10540.1845703125","10070.7470703125","12412625"
"2023-02-09","10540.1845703125","10712.03515625","10511.54296875","10568.826171875","10098.11328125","11189587"
"2023-02-10","10626.1103515625","10654.751953125","10482.900390625","10482.900390625","10016.0146484375","13091003"
"2023-02-13","10425.6171875","10425.6171875","10167.8408203125","10311.0498046875","9851.8173828125","20197224"
"2023-02-14","10311.0498046875","10396.9755859375","10196.482421875","10225.125","9769.7197265625","14413021"
"2023-02-15","10167.8408203125","10454.2587890625","10167.8408203125","10311.0498046875","9851.8173828125","40781995"
"2023-02-16","10368.333984375","10511.54296875","10339.69140625","10454.2587890625","9988.6484375","21098878"
"2023-02-17","10454.2587890625","10540.1845703125","10368.333984375","10368.333984375","9906.5498046875","21669529"
"2023-02-20","10368.333984375","10826.6025390625","10368.333984375","10826.6025390625","10344.4091796875","18140860"
"2023-02-21","10883.8857421875","10941.169921875","10654.751953125","10654.751953125","10180.2119140625","15470043"
"2023-02-22","10540.1845703125","10597.4677734375","10454.2587890625","10454.2587890625","9988.6484375","19857511"
"2023-02-23","10311.0498046875","10425.6171875","10139.19921875","10396.9755859375","9933.916015625","29430755"
"2023-02-24","10396.9755859375","10454.2587890625","10139.19921875","10139.19921875","9687.62109375","19887188"
"2023-02-27","9995.990234375","10024.6318359375","9881.4228515625","9881.4228515625","9441.3251953125","17914197"
"2023-02-28","9938.7060546875","10110.5576171875","9824.1396484375","9881.4228515625","9441.3251953125","15568326"
"2023-03-01","9824.1396484375","10110.5576171875","9738.2138671875","10110.5576171875","9660.2548828125","11745767"
"2023-03-02","10110.5576171875","10139.19921875","9938.7060546875","9967.3486328125","9523.423828125","6818878"
"2023-03-03","10024.6318359375","10024.6318359375","9824.1396484375","9824.1396484375","9386.5927734375","11628456"
"2023-03-06","9967.3486328125","10139.19921875","9910.064453125","9910.064453125","9468.69140625","12898083"
"2023-03-07","9967.3486328125","10081.916015625","9938.7060546875","9967.3486328125","9523.423828125","16284676"
"2023-03-08","9910.064453125","10081.916015625","9852.78125","10081.916015625","9632.888671875","13634789"
"2023-03-09","10110.5576171875","10282.408203125","10081.916015625","10196.482421875","9742.3525390625","18990003"
"2023-03-10","10196.482421875","10196.482421875","10081.916015625","10167.8408203125","9714.9873046875","11774047"
"2023-03-13","9938.7060546875","10081.916015625","9938.7060546875","10024.6318359375","9578.15625","20614272"
"2023-03-14","10024.6318359375","10053.2734375","9852.78125","9852.78125","9413.958984375","23772942"
"2023-03-15","10081.916015625","10225.125","10024.6318359375","10196.482421875","9742.3525390625","21639277"
"2023-03-16","10139.19921875","10139.19921875","9967.3486328125","9995.990234375","9550.7900390625","13790296"
"2023-03-17","10139.19921875","10139.19921875","9995.990234375","9995.990234375","9550.7900390625","9069958"
"2023-03-20","10081.916015625","10081.916015625","9910.064453125","9910.064453125","9468.69140625","11176494"
"2023-03-21","9995.990234375","10024.6318359375","9852.78125","9938.7060546875","9496.056640625","14074181"
